Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
12052,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,126hrs 17min,"Growth & Development | Lesson-01 | Child Development & Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",https://www.youtube.com/watch?v=wOIl9ugNVcU,Module 1: Growth and Development,1
12053,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Heredity & Environment | Lesson-02 | Child Development & Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",https://www.youtube.com/watch?v=eWGK30NXF5o,Module 1: Growth and Development,1
12054,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Principles of Development | Lesson-03 | Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",https://www.youtube.com/watch?v=rU822Yn4SjI,Module 1: Growth and Development,1
12055,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Development Question-Answer Discussion | Lesson-04 | Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",https://www.youtube.com/watch?v=jz8hvmu-yqw,Module 1: Growth and Development,1
12056,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Development Question-Answer Discussion | Lesson-05 | Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",https://www.youtube.com/watch?v=Ak-oAYGqdag,Module 2: Socialization and Theories of Development,2
12057,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"All Teaching Methods | Lesson-06 | Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",https://www.youtube.com/watch?v=vy-Bmuk-p5g,Module 2: Socialization and Theories of Development,2
12058,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Socialisation Process| Lesson-08 | Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",https://www.youtube.com/watch?v=T0BaNCwO7Qw,Module 2: Socialization and Theories of Development,2
12059,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Socialisation Practice Questions| Lesson-09 | Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",https://www.youtube.com/watch?v=ANRCprG3I3I,Module 2: Socialization and Theories of Development,2
12060,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Bronfenbrenner's Ecological System Theory of Social Development | Lesson-10| for CTET, DSSSB, KVS",https://www.youtube.com/watch?v=XSOfBamR-wI,Module 3: Learning and Cognitive Development,3
12061,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Looking Glass Self & I and Me Theories of Socialisation| Lesson-11| for CTET, DSSSB, KVS",https://www.youtube.com/watch?v=15Viv4kJ_Ec,Module 3: Learning and Cognitive Development,3
12062,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Socialisation Question-Answer Discussion| Lesson-12| for CTET, DSSSB, KVS",https://www.youtube.com/watch?v=fffMbDHfWN8,Module 3: Learning and Cognitive Development,3
12063,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"महत्वपूर्ण शिक्षण विधियाँ - Important Teaching Methods for CTET, DSSSB, KVS, NVS, HTET,UPTET-2020",https://www.youtube.com/watch?v=ZcG9TdngIGI,Module 3: Learning and Cognitive Development,3
12064,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,एरिक्सन का मनोसामाजिक सिद्धांत - Psychosocial Theory of Erik Erickson | 8 stages of development,https://www.youtube.com/watch?v=yjYEGeEWufw,Module 4: Teaching Methods and Educational Psychology,4
12065,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Freud's Psychosexual Theory - Stages of Development | Lesson-15 | for CTET, DSSSB, KVS-2020",https://www.youtube.com/watch?v=dSqoLU87jIw,Module 4: Teaching Methods and Educational Psychology,4
12066,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Concept of Emotional Intelligence | Emotional Development | Lesson-16 | for CTET, DSSSB, KVS-2020",https://www.youtube.com/watch?v=0bovCgyLmDY,Module 4: Teaching Methods and Educational Psychology,4
12067,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Theories of Emotions | Lesson-17 | for CTET, DSSSB, KVS-2020",https://www.youtube.com/watch?v=JZsXyQk9QSM,Module 4: Teaching Methods and Educational Psychology,4
12068,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Stages of Language Development | Lesson-18 | for CTET, DSSSB, KVS-2020",https://www.youtube.com/watch?v=M-enXeMykYU,"Module 5: Intelligence, Personality, and Motivation",5
12069,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Gender As Social Construct  | Lesson-19 | for CTET, DSSSB, KVS-2019",https://www.youtube.com/watch?v=wMciTyXLs7U,"Module 5: Intelligence, Personality, and Motivation",5
12070,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Child Centered & Progressive Education  | Lesson-20 | for CTET, DSSSB, KVS-2019",https://www.youtube.com/watch?v=f1GstpY1ZiI,"Module 5: Intelligence, Personality, and Motivation",5
12071,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Schools of Psychology  | Lesson-21 | for CTET, DSSSB, KVS, UP-TET-2019",https://www.youtube.com/watch?v=hHi-4aX-f14,"Module 5: Intelligence, Personality, and Motivation",5
12072,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Vygotsky's Socio-Cultural Development | Lesson-22 | for CTET, DSSSB, KVS, UP-TET-2019",https://www.youtube.com/watch?v=qGoQ4d9fiEk,Module 6: Inclusive Education and Exam Preparation,6
12073,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Jean Piaget's Cognitive Development Theory | Lesson-23 | for CTET, DSSSB, KVS, UP-TET-2019",https://www.youtube.com/watch?v=RapmXzGJ7uA,Module 6: Inclusive Education and Exam Preparation,6
12074,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Jean Piaget's Question-Answer Discussion | Lesson-24 | for CTET, DSSSB, KVS, UP-TET-2019",https://www.youtube.com/watch?v=tISoBIe28BE,Module 6: Inclusive Education and Exam Preparation,6
12075,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Jerome Bruner's Learning Theory | Lesson-25 | for CTET, DSSSB, KVS, UP-TET-2019",https://www.youtube.com/watch?v=hApyWYIK4zM,Module 6: Inclusive Education and Exam Preparation,6
12076,Psychology,Child Development & Pedagogy Full Course by Himanshi Singh,,"Kohlberg's Moral Development Theory | Lesson-26 | for CTET, DSSSB, KVS, UP-TET-2019",https://www.youtube.com/watch?v=Yux9j-h-Co4,Module 6: Inclusive Education and Exam Preparation,6
