Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
11818,Psychology,CrashCourse - Abnormal Psychology,25hrs 9min,Psychological Disorders: Crash Course Psychology #28,https://www.youtube.com/watch?v=wuhJ-GkRRQc,Module 1: Introduction to Psychological Disorders,1
11819,Psychology,CrashCourse - Abnormal Psychology,,OCD and Anxiety Disorders: Crash Course Psychology #29,https://www.youtube.com/watch?v=aX7jnVXXG5o,Module 1: Introduction to Psychological Disorders,1
11820,Psychology,CrashCourse - Abnormal Psychology,,Depressive and Bipolar Disorders: Crash Course Psychology #30,https://www.youtube.com/watch?v=ZwMlHkWKDwM,Module 1: Introduction to Psychological Disorders,1
11821,Psychology,CrashCourse - Abnormal Psychology,,Schizophrenia and Dissociative Disorders: Crash Course Psychology #32,https://www.youtube.com/watch?v=uxktavpRdzU,Module 1: Introduction to Psychological Disorders,1
11822,Psychology,CrashCourse - Abnormal Psychology,,Getting Help - Psychotherapy: Crash Course Psychology #35,https://www.youtube.com/watch?v=6nEL44QkL9w,"Module 2: Anxiety, Trauma, and Obsessive-Compulsive Disorders",2
11823,Psychology,CrashCourse - Abnormal Psychology,,Trauma and Addiction: Crash Course Psychology #31,https://www.youtube.com/watch?v=343ORgL3kIc,"Module 2: Anxiety, Trauma, and Obsessive-Compulsive Disorders",2
11824,Psychology,CrashCourse - Abnormal Psychology,,Eating and Body Dysmorphic Disorders: Crash Course Psychology #33,https://www.youtube.com/watch?v=eMVyZ6Ax-74,"Module 2: Anxiety, Trauma, and Obsessive-Compulsive Disorders",2
11825,Psychology,CrashCourse - Abnormal Psychology,,Personality Disorders: Crash Course Psychology #34,https://www.youtube.com/watch?v=4E1JiDFxFGk,Module 3: Mood Disorders and Schizophrenia,3
11826,Psychology,CrashCourse - Abnormal Psychology,,Strange answers to the psychopath test | Jon Ronson | TED,https://www.youtube.com/watch?v=xYemnKEKx0c,Module 3: Mood Disorders and Schizophrenia,3
11827,Psychology,CrashCourse - Abnormal Psychology,,Kenneth Bianchi - The Hillside Strangler - A Serial Killer Under The Microscope (Part1),https://www.youtube.com/watch?v=vCUR2M3-4CE,Module 3: Mood Disorders and Schizophrenia,3
11828,Psychology,CrashCourse - Abnormal Psychology,,Schizophrenia in A Beautiful Mind,https://www.youtube.com/watch?v=Yqj1DhUKJco,Module 3: Mood Disorders and Schizophrenia,3
11829,Psychology,CrashCourse - Abnormal Psychology,,Biomedical Treatments: Crash Course Psychology #36,https://www.youtube.com/watch?v=w2efaHgJ93A,"Module 4: Dissociative, Personality, and Eating Disorders",4
11830,Psychology,CrashCourse - Abnormal Psychology,,Living with Schizophrenia - Ashley,https://www.youtube.com/watch?v=ZHpKvmTJOhA,"Module 4: Dissociative, Personality, and Eating Disorders",4
11831,Psychology,CrashCourse - Abnormal Psychology,,Beautiful Mind's Portrayal of the Schizophrenic Experience,https://www.youtube.com/watch?v=ehhy-_Cg4QU,"Module 4: Dissociative, Personality, and Eating Disorders",4
11832,Psychology,CrashCourse - Abnormal Psychology,,BBC Mental A History of the Madhouse FULL DOCUMENTARY,https://www.youtube.com/watch?v=oswUssXzFlY,Module 5: Treatment and Therapies,5
11833,Psychology,CrashCourse - Abnormal Psychology,,Smile | Full Film,https://www.youtube.com/watch?v=A-SPX0cwSjM,Module 5: Treatment and Therapies,5
11834,Psychology,CrashCourse - Abnormal Psychology,,Break the silence around mental illness: Delaney Ruston at TEDxRainier,https://www.youtube.com/watch?v=HLz8IujtECQ,Module 5: Treatment and Therapies,5
11835,Psychology,CrashCourse - Abnormal Psychology,,Mind games - Transcending the messiness of mental illness: Amber Naslund at TEDxPeachtree 2012,https://www.youtube.com/watch?v=Fb3VZmJfuBA,Module 6:  Living with Mental Illness,6
11836,Psychology,CrashCourse - Abnormal Psychology,,Jim Carrey on Spirituality and Overcoming Depression,https://www.youtube.com/watch?v=KfWN5EW5eo4,Module 6:  Living with Mental Illness,6
11837,Psychology,CrashCourse - Abnormal Psychology,,Abnormal Psychology: Disorders: Depressive Disorders and Bipolar Disorder,https://www.youtube.com/watch?v=GKyIVnWiD-k,Module 6:  Living with Mental Illness,6
11838,Psychology,CrashCourse - Abnormal Psychology,,"Mad, bad or sad? The Psychology of Personality Disorders - Professor Glenn D Wilson",https://www.youtube.com/watch?v=XG7hkLojxgY,Module 6:  Living with Mental Illness,6
11839,Psychology,CrashCourse - Abnormal Psychology,,Social Anxiety Documentary: Afraid of People,https://www.youtube.com/watch?v=gmEJEfy5f50,Module 7: Deep Dive into Specific Disorders,7
11840,Psychology,CrashCourse - Abnormal Psychology,,Multiple Personality Disorder - Documentary,https://www.youtube.com/watch?v=B0LNyXsErb8,Module 7: Deep Dive into Specific Disorders,7
