Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
4495,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),36hrs 11min,"Employee Relation and Labour Laws, Employee Relation Management, Industrial Relation, IR, mba, b.com",https://www.youtube.com/watch?v=OeXWToR2pIU,Module 1: Introduction to Employee Relations and Labour Laws,1
4496,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"Trade Unions, Trade Union Act 1926, Function and Type, Registration, Industrial democracy, WPM, mba",https://www.youtube.com/watch?v=5oy1D1dciTo,Module 1: Employee Relation Management,1
4497,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"Collective Bargaining, Significance, Types and Procedure of Collective Bargaining, ER, IR, mba ,bcom",https://www.youtube.com/watch?v=C83z3kfwVJs,Module 1: Industrial Relations,1
4498,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"Discipline, Misconduct, forms of misconduct,  Disciplinary action, Punishment, type of Punishment",https://www.youtube.com/watch?v=niYzGT50its,Module 1: Trade Unions and The Trade Union Act 1926,1
4499,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"Grievance Handling, Grievance Settlement Procedure, industrial dispute, conciliation, arbitration",https://www.youtube.com/watch?v=qomyHHVRZXc,Module 2: Trade Union Function and Type,2
4500,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"Employee Participation, Objectives, Advantages of Employee Participation, Methods of Participation,",https://www.youtube.com/watch?v=FVTrbxITxQM,Module 2: Trade Union Registration,2
4501,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"Employee Empowerment, in hrm, employee empowerment in hindi, employee relations and labour laws",https://www.youtube.com/watch?v=x3dnpTsAI_4,Module 2: Industrial Democracy,2
4502,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"The Factories Act 1948, Factory act, employee safety, employee health, safety provision, mba, b.com",https://www.youtube.com/watch?v=htLI81MuGbs,Module 3: Collective Bargaining,3
4503,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"The shop and Establishment Act 1948, The Uttar Pradesh Dookan aur Vanijya Adhishthan Adhiniyam 1962",https://www.youtube.com/watch?v=T7k-Im-7DnY,Module 3: Significance and Types of Collective Bargaining,3
4504,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"The workmen compensation act, the employee compensation act,ba, b.com, labour laws, employee, mba",https://www.youtube.com/watch?v=NKBVqJ2XCrM,Module 3: Procedure of Collective Bargaining,3
4505,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"The Payment of Wage Act 1936, The Payment of Minimum Wage Act 1936, employee relations and labour",https://www.youtube.com/watch?v=Ajt2CIo4NBE,Module 4: Discipline and Misconduct,4
4506,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"The Contract Labour (Regulation and abolition) act 1970, the contract labour act 1970, labour laws",https://www.youtube.com/watch?v=9LvIAcMIHns,Module 4: Forms of Misconduct and Disciplinary Action,4
4507,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"Employees State Insurance Act 1948 : Objective, Benefits, Contribution, labour welfare law b.com",https://www.youtube.com/watch?v=s3A744e2il4,Module 4: Punishment and Types of Punishment,4
4508,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"Child Labour Act 1986, Child Labour prohibition and Regulation Act 1986, employee relations, labour",https://www.youtube.com/watch?v=-A7rSPuHNW8,Module 5: Grievance Handling and Settlement Procedure,5
4509,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"The Payment of Bonus Act 1965, Bonus, Payment of Bonus, Employee Relations and Labour Laws, mba, bba",https://www.youtube.com/watch?v=KLyHjvp0aE0,"Module 5: Industrial Dispute, Conciliation, and Arbitration",5
4510,Human Resource Management,Employee Relations and Labour Laws (Dwivedi Guidance),,"The Payment of Gratuity Act 1972, Gratuity, Penalties, Applicability, Calculation of Gratuity, laws",https://www.youtube.com/watch?v=oC4vB3x4Bgo,Module 6: Employee Participation and Objectives,6
