Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
4688,Human Resource Management,Leadership Development,11hrs 19min,Why Wellness in the Workplace is Crucial Today,https://www.youtube.com/watch?v=cydhYoA4YjY,Module 1: The Importance of Wellness and Anticipating Change,1
4689,Human Resource Management,Leadership Development,,Anticipating Change in the Workplace,https://www.youtube.com/watch?v=3aL2CeSsUlw,Module 1: The Importance of Wellness and Anticipating Change,1
4690,Human Resource Management,Leadership Development,,What Makes a Great Leader,https://www.youtube.com/watch?v=VtXDOQ16Fls,Module 1: The Importance of Wellness and Anticipating Change,1
4691,Human Resource Management,Leadership Development,,Timeless Wisdom vs. Modern Tactics: Leadership Principles Across Generations,https://www.youtube.com/watch?v=jqAewBhc020,Module 1: The Importance of Wellness and Anticipating Change,1
4692,Human Resource Management,Leadership Development,,How to Be a Good Manager and Leader,https://www.youtube.com/watch?v=41eUYu8BVqg,Module 2: The Essence of Great Leadership,2
4693,Human Resource Management,Leadership Development,,Managers vs. Leaders,https://www.youtube.com/watch?v=fDScS_YYsNw,Module 2: The Essence of Great Leadership,2
4694,Human Resource Management,Leadership Development,,Be a Leader and Achieve Success,https://www.youtube.com/watch?v=ZZ_PlWBHNmY,Module 2: The Essence of Great Leadership,2
4695,Human Resource Management,Leadership Development,,Freedom-Based Leadership,https://www.youtube.com/watch?v=oYCtLRZciO8,Module 2: The Essence of Great Leadership,2
4696,Human Resource Management,Leadership Development,,Listen and Share Ideas With Your Team,https://www.youtube.com/watch?v=4wln07MjLdo,Module 3: Mastering Management and Leadership,3
4697,Human Resource Management,Leadership Development,,Discover the Why Behind Your Work,https://www.youtube.com/watch?v=zEoqtEQoa1c,Module 3: Mastering Management and Leadership,3
4698,Human Resource Management,Leadership Development,,How to Overcome Self-Sabotage and Achieve Your Goals | Brian Tracy,https://www.youtube.com/watch?v=ABaQqQpkVDM,Module 3: Mastering Management and Leadership,3
4699,Human Resource Management,Leadership Development,,How To Be A Team Player to Succeed | Brian Tracy,https://www.youtube.com/watch?v=zdAfzLry85I,Module 4: The Path to Leadership Success,4
4700,Human Resource Management,Leadership Development,,How To Become A Thought Leader | Brian Tracy,https://www.youtube.com/watch?v=hglgggWUT_o,Module 4: The Path to Leadership Success,4
4701,Human Resource Management,Leadership Development,,Why Risk-Taking Is Required To Achieve Goals | Brian Tracy,https://www.youtube.com/watch?v=g2dWtpGVr-4,Module 4: The Path to Leadership Success,4
4702,Human Resource Management,Leadership Development,,The 4-Step Formula to Help You Create More Personal Power | Brian Tracy,https://www.youtube.com/watch?v=f4ntUkNiGPo,Module 5: Freedom-Based Leadership and Team Engagement,5
4703,Human Resource Management,Leadership Development,,One Key To Becoming A Great Conversationalist | Brian Tracy,https://www.youtube.com/watch?v=9mULfR7Xb-0,Module 5: Freedom-Based Leadership and Team Engagement,5
4704,Human Resource Management,Leadership Development,,Harness The Power Of A Mastermind Group | Brian Tracy,https://www.youtube.com/watch?v=JBAwKtLtQwM,Module 5: Freedom-Based Leadership and Team Engagement,5
4705,Human Resource Management,Leadership Development,,Improve Your Leadership Skills | Brian Tracy,https://www.youtube.com/watch?v=qqq7wAE54t8,Module 6: Discovering Your Why and Overcoming Self-Sabotage,6
