Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module
4788,Electrical Engineering,Learning PLC,24hrs 17min,What is PLC & it's Working | Types of PLC | Difference between Modular and Compact PLC.,https://www.youtube.com/watch?v=zYDIu3hZqDo,Module 1: Introduction to PLC
4789,Electrical Engineering,Learning PLC,,PLC me Input device kon kon se hoti hn | Input to PLC | Types of Input to plc | For Interview.,https://www.youtube.com/watch?v=Px4ETqHiUhc,Module 1: Introduction to PLC
4790,Electrical Engineering,Learning PLC,,PLC me Output device kon kon se hoti hn | Outputs to PLC | Types of Input to plc | For Interview.,https://www.youtube.com/watch?v=CtP_KkOs80k,Module 1: Introduction to PLC
4791,Electrical Engineering,Learning PLC,,Symbols Used in PLC Programming । Ladder logic diagram Symbols । How to interpret PLC Symbols.,https://www.youtube.com/watch?v=qz4sXNzIsHg,Module 1: Introduction to PLC
4792,Electrical Engineering,Learning PLC,,Timer & Counter Symbols in PLC । Timer Counter VS Plc । How to interpret Timer & Counter PLC Symbols,https://www.youtube.com/watch?v=YgqmgYOgbNY,Module 2: PLC Inputs and Outputs
4793,Electrical Engineering,Learning PLC,,Logic Gates VS Ladder Logic Circuit । Logic Gates PLC Programming । Use of Logic Gates in PLC.,https://www.youtube.com/watch?v=HuvZ2NZEUrg,Module 2: PLC Inputs and Outputs
4794,Electrical Engineering,Learning PLC,,#EX-NOR Gate #EX-OR Gates #PLC Ladder Logic Programming.,https://www.youtube.com/watch?v=egyfPwPC00U,Module 2: PLC Inputs and Outputs
4795,Electrical Engineering,Learning PLC,,How to do addressing in PLC । PLC Memory addressing । i/p O/p Addressing of Allen Bradley PLC.,https://www.youtube.com/watch?v=srWpRdZSTJY,Module 3: PLC Programming Basics
4796,Electrical Engineering,Learning PLC,,Addressing in PLC Part-2 । Allen Bradley PLC Addressing । Timer Counter Integers Addressing in PLC.,https://www.youtube.com/watch?v=BaxMVN7gXDM,Module 3: PLC Programming Basics
4797,Electrical Engineering,Learning PLC,,What are Different Types of PLC Programming Languages । LD । SFC । FBD । IL । ST । According to IEC.,https://www.youtube.com/watch?v=C3Tv7EBUBu0,Module 3: PLC Programming Basics
4798,Electrical Engineering,Learning PLC,,How to do Holding in PLC । Latching in PLC ।  Plc Programming-01,https://www.youtube.com/watch?v=c_xYnKMIRYk,Module 3: PLC Programming Basics
4799,Electrical Engineering,Learning PLC,,PLC Programming Tutorial with Double Parallel Latching Condition । Plc Programming-02,https://www.youtube.com/watch?v=CTGWB-uAhyE,Module 4: PLC Addressing and Programming Languages
4800,Electrical Engineering,Learning PLC,,PLC Programming Tutorial with BUT & AND  Cond.। Plc Programming-03,https://www.youtube.com/watch?v=2lgp198PWTA,Module 4: PLC Addressing and Programming Languages
4801,Electrical Engineering,Learning PLC,,PLC Programming Tutorial with BUT IF  Cond.। Plc Programming-04,https://www.youtube.com/watch?v=yhX9rUQdfDI,Module 4: PLC Addressing and Programming Languages
4802,Electrical Engineering,Learning PLC,,About PLC &  Programming and My Journey । Upcoming Advanced Plc Programming.,https://www.youtube.com/watch?v=XklmGqJkyqM,Module 5: Latching and Basic Programming Examples
4803,Electrical Engineering,Learning PLC,,How to do Interlocking in PLC । PLC Interlock Program.,https://www.youtube.com/watch?v=8J1NDEQCk04,Module 5: Latching and Basic Programming Examples
4804,Electrical Engineering,Learning PLC,,Advance Level PLC Programming । बस इस एक Video से PLC Programming के सारे Concept Clear हो जायेंगे।,https://www.youtube.com/watch?v=7FbvJoaCh44,Module 5: Latching and Basic Programming Examples
4805,Electrical Engineering,Learning PLC,,What is a Timer in PLC । Ton delay Timer । Toff delay Timer । Timer Function.,https://www.youtube.com/watch?v=WnpU8giIBEA,Module 5: Latching and Basic Programming Examples
4806,Electrical Engineering,Learning PLC,,What are Timer Bits used in PLC । Enable Bit । Done Bit । Timing Bits । DN bit कब use करते हैं।,https://www.youtube.com/watch?v=f8mR4avzzrI,Module 6: Interlocking and Advanced Programming Concepts
4807,Electrical Engineering,Learning PLC,,#PLC Timer Programming Tutorial ।  Ladder logic Timer Programme Example,https://www.youtube.com/watch?v=zPHqxHnHF9k,Module 6: Interlocking and Advanced Programming Concepts
4808,Electrical Engineering,Learning PLC,,Learn Advanced Plc Timer Programming । plc Ladder logic Timer Programming Tutorial.,https://www.youtube.com/watch?v=1NpE7sV0Nq0,Module 6: Interlocking and Advanced Programming Concepts
4809,Electrical Engineering,Learning PLC,,TOP PLC Brands & Manufacturer । PLC Companies and their examples.,https://www.youtube.com/watch?v=L1E4jqv-KLM,Module 7: Timers in PLC Programming
4810,Electrical Engineering,Learning PLC,,Plc Programming Tutorial with Timer । Learn Plc Ladder logic Timer Programming.,https://www.youtube.com/watch?v=Ba3qJ4Mb_PM,Module 7: Timers in PLC Programming
4811,Electrical Engineering,Learning PLC,,Learn PLC Timer Programming.,https://www.youtube.com/watch?v=5VIy7cbO_eQ,Module 7: Timers in PLC Programming
4812,Electrical Engineering,Learning PLC,,What is Counter in PLC । UP Counter । DOWN Counter । Counter Command Function.,https://www.youtube.com/watch?v=vPAmbEVjT1c,Module 7: Timers in PLC Programming
4813,Electrical Engineering,Learning PLC,,PLC Basic Counter Programming for Beginners.,https://www.youtube.com/watch?v=BJNka5JER7c,Module 8: Advanced Timer Programming and PLC Brands
4814,Electrical Engineering,Learning PLC,,How To Reset Counter in PLC । Counter Programming in PLC.,https://www.youtube.com/watch?v=aMTUe3y95DQ,Module 8: Advanced Timer Programming and PLC Brands
4815,Electrical Engineering,Learning PLC,,PLC MCQ #1 । Important PLC MCQ Question for All Government Exam । PLC Interview Bits.,https://www.youtube.com/watch?v=XK5XtWfmlUg,Module 8: Advanced Timer Programming and PLC Brands
4816,Electrical Engineering,Learning PLC,,What are Comparison Instructions of PLC । PLC - Compare Maths Instructions.,https://www.youtube.com/watch?v=gsOG37NqY18,Module 9: Counters in PLC Programming
4817,Electrical Engineering,Learning PLC,,How to design Logic Gate Kit in PLC । #NAND & #NOR Gates in PLC Programme.,https://www.youtube.com/watch?v=9TVCXJlujg4,Module 9: Counters in PLC Programming
4818,Electrical Engineering,Learning PLC,,Learn PLC Counter Programming । Counter ki Programming Kaise Kare.,https://www.youtube.com/watch?v=M-dRrJp6nR4,Module 9: Counters in PLC Programming
4819,Electrical Engineering,Learning PLC,,Timer Programming । Memory Bits Concept in PLC । How to Reset Timer in PLC.,https://www.youtube.com/watch?v=Z14M7HbAf10,Module 10: PLC Programming Applications and Advanced Concepts
4820,Electrical Engineering,Learning PLC,,Mix Timer & Counter Programming in PLC.,https://www.youtube.com/watch?v=2RMPtcHBeJM,Module 10: PLC Programming Applications and Advanced Concepts
4821,Electrical Engineering,Learning PLC,,Memory bits/Binary bits Concept in PLC । How to use Memory Bit in PLC.,https://www.youtube.com/watch?v=F3jN-1cA5W8,Module 10: PLC Programming Applications and Advanced Concepts
4822,Electrical Engineering,Learning PLC,,Traffic Light Ladder Logic  PLC Program.,https://www.youtube.com/watch?v=yeueK9NdIWg,Module 11: PLC Programming Examples and Advanced Techniques
4823,Electrical Engineering,Learning PLC,,Convert Electrical Control Wiring into PLC Program.,https://www.youtube.com/watch?v=rrwDtH_Y4rk,Module 11: PLC Programming Examples and Advanced Techniques
4824,Electrical Engineering,Learning PLC,,How to convert a basic Electric Wiring diagram into a PLC Program.,https://www.youtube.com/watch?v=fo5LFruWTNM,Module 11: PLC Programming Examples and Advanced Techniques
4825,Electrical Engineering,Learning PLC,,Advance Level PLC Programming kaise karte hn.,https://www.youtube.com/watch?v=GX5O78zNuIw,Module 12: Advanced PLC Programming and Industrial Applications
4826,Electrical Engineering,Learning PLC,,Advance Level PLC Programming for Automatic Machine.,https://www.youtube.com/watch?v=iXs94Pk9GrM,Module 12: Advanced PLC Programming and Industrial Applications
4827,Electrical Engineering,Learning PLC,,Timer & Counter Advance Lever PLC Programme । How to use Timer & Counter in PLC.,https://www.youtube.com/watch?v=EU8JGVcMQU4,Module 12: Advanced PLC Programming and Industrial Applications
4828,Electrical Engineering,Learning PLC,,Source & Sink Concept in PLC । What is Sourcing & Sinking in PLC । PLC मैं Sink और Source कनेक्शन ?,https://www.youtube.com/watch?v=-pYPWwOghnM,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4829,Electrical Engineering,Learning PLC,,PLC Programming Questions On Viewers Comment । How to do PLC Programming । Ladder Logic.,https://www.youtube.com/watch?v=7RefTnju12A,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4830,Electrical Engineering,Learning PLC,,Single Push Button ON/OFF Motor PLC Program । Single Push button Ladder Logic diagram.,https://www.youtube.com/watch?v=qTAAt_Vbl7U,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4831,Electrical Engineering,Learning PLC,,PLC Program on Comparison Instructions । How to use Compare Sets in PLC । Comparison Instructions.,https://www.youtube.com/watch?v=eMNT9YYfFIc,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4832,Electrical Engineering,Learning PLC,,"Double Acting Cylinder:- Hydraulic Circuit, Ladder Diagram and PLC Electric Wiring Explained.",https://www.youtube.com/watch?v=Gy2YGUCsVeI,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4833,Electrical Engineering,Learning PLC,,Star Delta Starter PLC Ladder Diagram detail Analysis.,https://www.youtube.com/watch?v=J945E-l5j24,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4834,Electrical Engineering,Learning PLC,,How to draw PLC Ladder diagram by Realizing Logic Gates । Logic Gates to PLC Program conversion.,https://www.youtube.com/watch?v=_jz0o3OzaA0,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4835,Electrical Engineering,Learning PLC,,How to make PLC Ladder diagram from Logic Gate Realization.,https://www.youtube.com/watch?v=lnzFiRwpaf4,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4836,Electrical Engineering,Learning PLC,,PLC Program of SAW Cutting Machine । Advanced Level PLC Programming.,https://www.youtube.com/watch?v=_oheZViSI0Y,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4837,Electrical Engineering,Learning PLC,,Fire Alarm System PLC Program । PLC Automation project.,https://www.youtube.com/watch?v=D-6Zs4KtfsU,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4838,Electrical Engineering,Learning PLC,,PLC Program to Separate Small & Big Sized Boxes on Conveyor System । Advanced PLC Programming.,https://www.youtube.com/watch?v=taEzzXUKfYA,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4839,Electrical Engineering,Learning PLC,,PLC Program to Maintain Strength in Class room । How to Use a Comparator in PLC Programming.,https://www.youtube.com/watch?v=ScoAmlZ3spI,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4840,Electrical Engineering,Learning PLC,,Single Push Button Motor 🔴 ON/OFF PLC Program with Latching.,https://www.youtube.com/watch?v=bJEw15vbGjo,Module 13: Converting Electrical Systems to PLC and Advanced Topics
4841,Electrical Engineering,Learning PLC,,How to Convert Analog Signal into a Percentage Scale । Converting 4-20 mA into 0-100% Scale.,https://www.youtube.com/watch?v=MZDlRiueQtY,Module 13: Converting Electrical Systems to PLC and Advanced Topics
